Time (s),p_chol_LE Tokens
25.408,2649171135.418915
25.41,2651061253.8677354
25.412,2650715297.518745
25.414,2650693388.3342023
25.416,2649554622.8231883
25.418,2650603069.8726997
25.42,2651209686.4885435
25.422,2649255597.242906
25.424,2651071310.1184425
25.426000000000002,2651249874.9810853
25.428,2650723387.4505343
25.43,2649238095.6326447
25.432000000000002,2650570812.8336077
25.434,2649551054.343288
25.436,2649496985.738582
25.438,2649494285.359364
25.44,2650598668.296336
25.442,2649552291.952898
25.444,2649174377.3665395
25.446,2649472474.6708627
25.448,2649172610.2268043
25.45,2651065860.8068423
25.452,2651252280.6442575
25.454,2649261996.393101
25.456,2651072232.3695173
25.458000000000002,2650713127.09511
25.46,2651219491.377856
25.462,2649574107.3648734
25.464000000000002,2649172791.9571795
25.466,2649466888.9186897
25.468,2649165570.815474
25.47,2649468445.1307573
25.472,2650592594.4821043
25.474,2650682612.225482
25.476,2649552475.944223
25.478,2649170724.7547836
25.48,2651054360.1500936
25.482,2650707324.774648
25.484,2649549379.5725613
25.486,2651099003.262028
25.488,2649565713.8709135
25.490000000000002,2650596483.2459664
25.492,2649544904.5450993
25.494,2649489705.203734
25.496000000000002,2649163690.3513055
25.498,2649143520.377843
25.5,2649463823.7805786
25.502,2650590683.785337
25.504,2650683246.2972994
25.506,2649234468.2885656
25.508,2651063191.6828866
25.51,2651242231.4736586
25.512,2649250075.571636
25.514,2649470320.905622
25.516000000000002,2649163632.4771423
25.518,2649144502.365636
25.52,2649145522.0939617
25.522000000000002,2651058914.0664697
25.524,2651249732.7743063
25.526,2649259527.998857
25.528000000000002,2651071375.498361
25.53,2649251507.6519027
25.532,2650574357.66945
25.534,2649233318.3094506
25.536,2649154917.5942645
25.538,2649473842.6881847
25.54,2649493138.295507
25.542,2651099527.546058
25.544,2649255258.800169
25.546,2650573235.808369
25.548000000000002,2649551753.19971
25.55,2649176298.4992266
25.552,2649150886.305863
25.554000000000002,2649150187.4348755
25.556,2651061727.0642395
25.558,2650718162.3299265
25.560000000000002,2649244207.4254403
25.562,2649483897.940861
25.564,2650603338.8663664
25.566,2649240822.406648
25.568,2651075168.7591524
25.57,2649260032.1489882
25.572,2651077460.7480297
25.574,2649578044.356489
25.576,2649184628.045131
25.578,2649481502.726092
25.580000000000002,2649178397.4574466
25.582,2651068822.8566813
25.584,2649260471.1333637
25.586000000000002,2650583649.358496
25.588,2651217476.440498
25.59,2649585720.886134
25.592000000000002,2651113839.5719957
25.594,2649258755.446131
25.596,2649480638.6322155
25.598,2650600498.288159
25.6,2650692851.6803493
25.602,2651225046.4545727
25.604,2649263621.7227607
25.606,2650577840.634328
25.608,2650688354.135707
25.61,2649241522.2154713
25.612000000000002,2650575299.758508
25.614,2651210756.0593653
25.616,2650724679.6103673
25.618000000000002,2649241315.4605675
25.62,2651068694.5357575
25.622,2650714482.3042617
25.624,2651220955.2798996
25.626,2649257037.4114966
25.628,2650575474.4836917
25.63,2651207140.6710625
25.632,2651257523.3070683
25.634,2649574932.9102693
25.636,2649495580.7871914
25.638,2649488887.466679
25.64,2651093705.0107937
25.642,2650711868.79841
25.644000000000002,2650688693.7154937
25.646,2650688054.696476
25.648,2650689187.77474
25.650000000000002,2649553120.1219864
25.652,2651103751.082913
25.654,2649251105.8659663
25.656,2649151263.8135533
25.658,2651058062.26528
25.66,2650713425.356851
25.662,2651220389.9946923
25.664,2650722723.8319526
25.666,2649558850.212186
25.668,2650601973.4967384
25.67,2651208485.7836514
25.672,2649254181.6506047
25.674,2651068229.0932207
25.676000000000002,2651245237.4752364
25.678,2649253217.138619
25.68,2651068008.6336074
25.682000000000002,2651246439.5883493
25.684,2649572730.2935996
25.686,2651101542.3569875
25.688,2649246177.427446
25.69,2651062827.4433913
25.692,2649243465.3628173
25.694,2650563691.5862217
25.696,2650673895.7796288
25.698,2650682690.9280806
25.7,2649227435.2926183
25.702,2650562283.259318
25.704,2649223470.08796
25.706,2649468286.0447097
25.708000000000002,2650588142.1642113
25.71,2650680182.682254
25.712,2651212407.8863497
25.714000000000002,2650716658.759763
25.716,2649550952.40209
25.718,2651098097.7855573
25.72,2650706297.5757375
25.722,2651209226.0694695
25.724,2649564030.806983
25.726,2651096136.598288
25.728,2649561091.465183
25.73,2650594433.4563856
25.732,2651201299.031756
25.734,2649566683.8296766
25.736,2651097292.1098347
25.738,2649560294.7811384
25.740000000000002,2649486327.6022344
25.742,2650583883.9911947
25.744,2650672072.538018
25.746000000000002,2650678614.5235615
25.748,2651201997.701044
25.75,2649560064.0898757
25.752,2649160273.361595
25.754,2650547182.051057
25.756,2650668149.5710864
25.758,2651202225.142119
25.76,2651242330.4629745
25.762,2649557350.7537994
25.764,2651086188.331658
25.766000000000002,2651230666.611259
25.768,2649235365.224881
25.77,2651049641.8667893
25.772000000000002,2649549557.5911293
25.774,2651086557.5511675
25.776,2650695904.993935
25.778000000000002,2650672653.257237
25.78,2650672083.4044895
25.782,2649536418.850891
25.784,2649477523.4253874
25.786,2651078492.45556
25.788,2651231281.32117
25.79,2649556884.404039
25.792,2649475020.0158625
25.794,2651075612.2471523
25.796,2649230223.9146795
25.798000000000002,2649131943.7016416
25.8,2649125934.7875557
25.802,2649451093.466996
25.804000000000002,2649150098.850037
25.806,2651043502.7191916
25.808,2649235207.6646123
25.810000000000002,2651053355.410348
25.812,2651232511.1692305
25.814,2649558533.554184
25.816,2650586813.094408
25.818,2649215026.169867
25.82,2649135145.6906185
25.822,2651041368.0668097
25.824,2649235160.061611
25.826,2649137048.352902
25.828,2649454382.805799
25.830000000000002,2651079724.2722
25.832,2650697754.162496
25.834,2649219789.7909184
25.836000000000002,2650551190.0611115
25.838,2649531646.214437
25.84,2649156142.6702285
25.842000000000002,2649454803.3844357
25.844,2649473007.374534
25.846,2650578844.488623
25.848,2651191184.036291
25.85,2650703329.5329423
25.852,2649219894.4066567
25.854,2649458595.558873
25.856,2649151674.989363
25.858,2649452765.057934
25.86,2649150278.3804207
25.862000000000002,2649129862.3832793
25.864,2649450387.083802
25.866,2649149161.668376
25.868000000000002,2651039753.466957
25.87,2649230589.536567
25.872,2651051076.592428
25.874,2651227047.968157
25.876,2649554780.0239553
25.878,2649475992.990961
25.88,2649471816.851207
25.882,2649151832.8581195
25.884,2649131732.051337
25.886,2649129803.618521
25.888,2651043283.7981596
25.89,2649554896.478962
25.892,2651090338.1311073
25.894000000000002,2651235408.325236
25.896,2649558674.002662
25.898,2649476782.7936645
25.900000000000002,2649472528.574022
25.902,2651076997.6567793
25.904,2649550899.892244
25.906,2649153619.1753836
25.908,2649125548.7291517
25.91,2651034837.720347
25.912,2649228993.1646075
25.914,2651049560.9205446
25.916,2649230422.3032527
25.918,2650551857.9280024
25.92,2650662895.0337906
25.922,2650668572.3999696
25.924,2649214829.3546085
25.926000000000002,2649454716.9570684
25.928,2651074512.567244
25.93,2650691469.574521
25.932000000000002,2649213626.6313214
25.934,2650544766.0735993
25.936,2650658743.826261
25.938,2650666984.102399
25.94,2649531897.227229
25.942,2650579141.9072742
25.944,2650661589.562574
25.946,2650667619.575033
25.948,2651192452.8957973
25.95,2651233324.3339453
25.952,2651236203.402344
25.954,2651234393.8147364
25.956,2651233892.6247106
25.958000000000002,2650691140.941736
25.96,2651188574.394136
25.962,2649223895.646196
25.964000000000002,2649121997.583091
25.966,2649437525.5233507
25.968,2650561243.7524686
25.97,2649200192.7456365
25.972,2650538957.6426554
25.974,2651174803.843489
25.976,2651227148.6946034
25.978,2650688259.962145
25.98,2649202547.513921
25.982,2651034738.2676806
25.984,2650680522.12163
25.986,2649203998.427852
25.988,2649443653.319914
25.990000000000002,2649460120.6264486
25.992,2650562949.663806
25.994,2650653582.0864034
25.996000000000002,2649203837.242448
25.998,2650536404.3781176
26.0,2649196999.4195933
26.002,2650535821.1891084
26.004,2650649015.709013
26.006,2650654845.5152025
26.008,2649200449.8266
26.01,2650536980.3793554
26.012,2651172669.886692
26.014,2649221540.089202
26.016000000000002,2651035521.6717696
26.018,2650679042.234859
26.02,2649521856.1097293
26.022000000000002,2650567974.8417
26.024,2649517660.3083344
26.026,2649460852.8776083
26.028000000000002,2649134744.3410134
26.03,2650526400.7576494
26.032,2649511539.097283
26.034,2649134895.133777
26.036,2649108208.9329247
26.038,2649431139.9300523
26.04,2651056292.180703
26.042,2649212760.49369
26.044,2650530609.125957
26.046,2649509203.466986
26.048000000000002,2651064607.632723
26.05,2650673971.229909
26.052,2651176818.21878
26.054000000000002,2650678682.897518
26.056,2649194802.0344095
26.058,2649110346.9902043
26.060000000000002,2650522451.012291
26.062,2649509129.3821254
26.064,2651060576.1603594
26.066,2650671947.7438784
26.068,2649513088.8852663
26.07,2649453275.9239297
26.072,2650551494.8019457
26.074,2650640003.364324
26.076,2649510151.081596
26.078,2649449187.5806365
26.080000000000002,2649124509.3193254
26.082,2650520232.424141
26.084,2649507025.7661867
26.086000000000002,2651058595.4398894
26.088,2649526422.90172
26.09,2649129091.921887
26.092000000000002,2651016433.1452956
26.094,2649524261.046605
26.096,2649128322.8577113
26.098,2651015760.490711
26.1,2649525584.328851
26.102,2651058786.710025
26.104,2651202342.02571
26.106,2650673474.78581
26.108,2650645225.0769897
26.11,2649189109.2215004
26.112000000000002,2649428941.7315984
26.114,2649445232.989517
26.116,2649125271.372318
26.118000000000002,2651017398.519583
26.12,2649207843.763244
26.122,2649433786.2856364
26.124,2649449811.504172
26.126,2649449892.3914614
26.128,2651057148.2559667
26.13,2649531297.4549384
26.132,2651067225.271996
26.134,2649212918.1655927
26.136,2651031775.3385224
26.138,2650675886.3434024
26.14,2651182164.3393326
26.142,2650684131.1908703
26.144000000000002,2649200391.0761228
26.146,2650533855.241488
26.148,2651169426.8944144
26.150000000000002,2651221731.5080795
26.152,2649539048.886192
26.154,2651069938.518261
26.156,2651214445.4458756
26.158,2649219204.1190724
26.16,2651031002.7402577
26.162,2651206292.052656
26.164,2649532810.1730413
26.166,2651061791.9200463
26.168,2651204404.4069357
26.17,2649527627.1734715
26.172,2649127924.2304235
26.174,2649099390.766321
26.176000000000002,2650514074.8239655
26.178,2651158247.126071
26.18,2649525760.6217933
26.182000000000002,2649447874.7159114
26.184,2651048149.1234584
26.186,2649521391.557742
26.188,2650553658.4431667
26.19,2650637103.641661
26.192,2649186968.0908356
26.194,2650523565.3870916
26.196,2651160756.4865026
26.198,2650672744.9307284
26.2,2649507123.9754896
26.202,2650554435.7451754
26.204,2649504791.9968634
26.206,2650556535.3895574
26.208000000000002,2650641768.9789944
26.21,2650647780.5172377
26.212,2650646535.1714897
26.214000000000002,2649510564.1380396
26.216,2650554915.7526145
26.218,2651159612.711075
26.22,2649523608.3566017
26.222,2651056097.7360387
26.224,2650662583.750187
26.226,2651165481.407276
26.228,2651206155.009022
26.23,2649521190.9337635
26.232,2649118581.804412
26.234,2649414941.442867
26.236,2650540082.3794875
26.238,2650632622.442157
26.240000000000002,2650637399.2380314
26.242,2651164296.503984
26.244,2651206751.924432
26.246000000000002,2649521940.8644614
26.248,2649442896.938946
26.25,2649118267.7745476
26.252,2649417284.340695
26.254,2651041043.847301
26.256,2651193372.844645
26.258,2651205046.288342
26.26,2651202573.7608376
26.262,2651202334.9014516
26.264,2651200339.009674
26.266000000000002,2649193487.443151
26.268,2649413034.2344265
26.27,2651033879.416106
26.272000000000002,2650653362.1722565
26.274,2651158438.3258333
26.276,2649514594.4280553
26.278000000000002,2650540089.8630395
26.28,2651146888.7147417
26.282,2650655838.8301115
26.284,2649490148.42359
26.286,2649430228.579728
26.288,2649426995.7148967
26.29,2650529096.467893
26.292,2650619741.477612
26.294,2649170042.684767
26.296,2649086926.6715527
26.298000000000002,2650994876.978155
26.3,2649188571.7994432
26.302,2650510452.5351467
26.304000000000002,2649170227.7115593
26.306,2649091929.7807674
26.308,2650999932.0139976
26.310000000000002,2649511964.11648
26.312,2649117588.145852
26.314,2649091018.1678314
26.316,2649414699.0542665
26.318,2651040254.4692016
26.32,2649196842.351808
26.322,2649098722.8375564
26.324,2649416301.6971483
26.326,2649438733.1398196
26.328,2649117481.10221
26.330000000000002,2651009645.0138407
26.332,2651194281.3135285
26.334,2649202776.242657
26.336000000000002,2649421070.549815
26.338,2651037449.4847035
26.34,2651190943.1919904
26.342000000000002,2650662882.180036
26.344,2651159493.884533
26.346,2651197729.7841253
26.348,2651198943.272048
26.35,2649192679.1085
26.352,2649413216.536058
26.354,2651031467.7391276
26.356,2649187560.083921
26.358,2649412615.041895
26.36,2649425524.8531895
26.362000000000002,2649105528.390174
26.364,2649084073.8124475
26.366,2649083593.400154
26.368000000000002,2649084689.748069
26.37,2649410376.399136
26.372,2649109327.24589
26.374,2650502497.4199476
26.376,2649489454.571322
26.378,2649114165.5786047
26.38,2649087349.7678094
26.382,2649410313.410062
26.384,2649109126.203302
26.386,2650502287.645195
26.388,2649169440.564396
26.39,2649089867.3746424
26.392,2650502461.774163
26.394000000000002,2650625118.0622754
26.396,2649177594.3219566
26.398,2650512991.515198
26.400000000000002,2649493205.6720123
26.402,2649116441.1322603
26.404,2649091117.096416
26.406,2651002631.526558
26.408,2651189781.3602395
26.41,2650662012.76222
26.412,2649496934.4871483
26.414,2649116714.676852
26.416,2650508907.689142
26.418,2650630142.1929646
26.42,2649183947.509761
26.422,2650519167.355882
26.424,2651154542.2234783
26.426000000000002,2649204570.4746795
26.428,2649102956.928845
26.43,2651007524.6376524
26.432000000000002,2649517697.242315
26.434,2651053359.0537243
26.436,2649198778.836241
26.438,2651015355.7019777
26.44,2651194391.7310624
26.442,2649522475.869352
26.444,2649443556.854462
26.446,2649115983.8748455
26.448,2649092424.2453456
26.45,2649090373.334688
26.452,2649412365.6264014
26.454,2649435237.1427956
26.456,2649115504.8003054
26.458000000000002,2651005788.323094
26.46,2651192331.045405
26.462,2649521011.809889
26.464000000000002,2649441656.801903
26.466,2649438126.53813
26.468,2650543847.913478
26.47,2650634206.3695035
26.472,2651166399.793155
26.474,2649523812.6614285
26.476,2649124128.4072623
26.478,2650513648.0669694
26.48,2651156395.8707323
26.482,2649525737.3767715
26.484,2649124783.998897
26.486,2651010030.469177
26.488,2651195834.347598
26.490000000000002,2649522799.7554398
26.492,2651051713.582953
26.494,2650658264.981271
26.496000000000002,2650636714.6314015
26.498,2649179622.668566
26.5,2649419411.8805823
26.502,2651041535.2929397
26.504,2650661577.310841
26.506,2649185843.652485
26.508,2649424749.241651
26.51,2650544545.986418
26.512,2649184342.519464
26.514,2651019045.96234
26.516000000000002,2650662871.7073164
26.518,2650643251.278951
26.52,2651166332.133978
26.522000000000002,2649524627.998556
26.524,2651056856.577366
26.526,2650663060.1973557
26.528000000000002,2650638857.7804413
26.53,2649499616.049473
26.532,2649117630.676776
26.534,2649093656.495981
26.536,2649091333.5541925
26.538,2649094247.9815173
26.54,2650511122.617869
26.542,2651155091.7208133
26.544,2651206661.859187
26.546,2651210395.005833
26.548000000000002,2649205281.746517
26.55,2651019742.640466
26.552,2649199854.538091
26.554000000000002,2650522938.9768224
26.556,2649181837.1190476
26.558,2649105198.738014
26.560000000000002,2649102194.5606604
26.562,2649423855.688226
26.564,2651051526.683537
26.566,2651205636.6045256
26.568,2650675010.387286
26.57,2651171607.438208
26.572,2651211703.2677255
26.574,2651214263.990826
26.576,2651212637.0093656
26.578,2649205784.249288
26.580000000000002,2650520482.1235266
26.582,2651153764.4656405
26.584,2651206088.339098
26.586000000000002,2651208215.85046
26.588,2649522022.130379
26.59,2649120612.0049176
26.592000000000002,2649417154.848196
26.594,2650538153.691952
26.596,2651152244.59237
26.598,2649198634.1193204
26.6,2649097078.3117905
26.602,2650506475.8907175
26.604,2651151556.234786
26.606,2650666057.6551847
26.608,2649502480.9528975
26.61,2651049281.069342
26.612000000000002,2651195810.457051
26.614,2651206774.474155
26.616,2651205776.3169336
26.618000000000002,2649199016.0196056
26.62,2649094348.8536553
26.622,2649086500.071476
26.624000000000002,2649409144.3033147
26.626,2649429655.494819
26.628,2650537020.3602753
26.63,2649492966.331471
26.632,2649116767.9219174
26.634,2651005344.608351
26.636,2649196653.871844
26.638,2650520069.378981
26.64,2649498800.450597
26.642,2651049599.0930147
26.644000000000002,2649197656.493342
26.646,2649422424.2505918
26.648,2649115958.874595
26.650000000000002,2649093719.171763
26.652,2649091762.885335
26.654,2651002758.7908087
26.656,2649515687.2100143
26.658,2651051385.0910945
26.66,2649516541.4166007
26.662,2651047974.5993958
26.664,2651191534.8121567
26.666,2649514985.849239
26.668,2649435521.140141
26.67,2649432066.4856944
26.672,2649432578.5567374
26.674,2649433386.9781575
26.676000000000002,2649431562.7743993
26.678,2649432392.8366613
26.68,2649111457.693062
26.682000000000002,2649088242.924527
26.684,2651000488.136722
26.686,2650656686.736437
26.688,2649500757.161082
26.69,2650544559.2527647
26.692,2649174724.989043
26.694,2649419077.9210773
26.696,2649435897.6727576
26.698,2649115670.2304053
26.7,2649095879.800982
26.702,2649095544.601596
26.704,2649095253.9461164
26.706,2649098140.3577743
26.708000000000002,2651011994.407783
26.71,2649206493.639092
26.712,2651025239.4316936
26.714000000000002,2649525985.961978
26.716,2651058439.141647
26.718,2651200176.7547846
26.72,2650668950.1844788
26.722,2649503274.9882975
26.724,2650548141.9182353
26.726,2649498022.0492654
26.728,2651050431.7187366
26.73,2649197885.7325673
26.732,2649097988.4259596
26.734,2649091853.515278
26.736,2649416244.538149
26.738,2649116791.925497
26.740000000000002,2649096540.5422854
26.742,2649420684.9831476
26.744,2651043602.816999
26.746000000000002,2649201546.374478
26.748,2650523580.2015333
26.75,2649502183.940564
26.752,2651055592.85149
26.754,2650667175.730335
26.756,2649507074.455428
26.758,2649124480.3533535
26.76,2649423068.1285787
26.762,2649121474.2154317
26.764,2649101091.9446063
26.766000000000002,2650513423.992855
26.768,2649182788.55391
26.77,2651016689.7592025
26.772000000000002,2650663312.9800506
26.774,2650643700.1004357
26.776,2650640644.0927052
26.778000000000002,2649185634.128619
26.78,2649102201.1746125
26.782,2649095623.4072294
26.784,2650511621.0033817
26.786,2651157230.2561703
26.788,2650669433.8553324
26.79,2649186265.760993
26.792,2649103203.3208504
26.794,2651010832.3967867
26.796,2649522791.1392913
26.798000000000002,2650556571.462654
26.8,2651163658.420198
26.802,2651211707.086414
26.804000000000002,2650673194.077273
26.806,2649189626.851127
26.808,2651021375.028769
26.810000000000002,2650664557.9198537
26.812,2649507653.8748813
26.814,2650553797.283129
26.816,2651160045.598161
26.818,2651209768.5162997
26.82,2651213237.7446795
26.822,2650673164.009536
26.824,2649189426.0153313
26.826,2650523099.5808344
26.828,2649185569.598678
26.830000000000002,2650523975.8872504
26.832,2650638860.7770343
26.834,2649190855.2803416
26.836000000000002,2651022488.6363854
26.838,2651200137.185007
26.84,2649526346.165993
26.842000000000002,2649446712.58845
26.844,2649440121.0473986
26.846,2650545839.1572595
26.848,2649499737.4562874
26.85,2649443144.0719323
26.852,2650544453.2378807
26.854,2649180147.3655543
26.856,2651015419.87092
26.858,2649516691.9485497
26.86,2651053843.7569537
26.862000000000002,2651198933.1276135
26.864,2650670389.077281
26.866,2651164784.3430133
26.868000000000002,2649518926.0819597
26.87,2649117654.4026737
26.872,2650504627.9544625
26.874000000000002,2651145502.3726306
26.876,2649514502.91467
26.878,2650544370.273876
26.88,2649172932.293757
26.882,2651009784.5344033
26.884,2650656677.466279
26.886,2651163273.7054243
26.888,2649519866.1939993
26.89,2649439116.7297244
26.892,2649112952.516235
26.894000000000002,2649092767.6381354
26.896,2649090876.9564233
26.898,2650506455.9698024
26.900000000000002,2650627308.447181
26.902,2649499924.2874565
26.904,2650547393.9843063
26.906,2651154002.812123
26.908,2651202207.2925935
26.91,2651205689.3800735
26.912,2649200425.575588
26.914,2651014628.4373207
26.916,2651191288.815237
26.918,2649198845.310002
26.92,2651013723.228326
26.922,2649513743.6277204
26.924,2651050799.410289
26.926000000000002,2649198077.624055
26.928,2650518556.1528893
26.93,2649178072.8163066
26.932000000000002,2650517755.831425
26.934,2649180155.702152
26.936,2651018356.6932306
26.938,2649203003.731412
26.94,2649104310.4565125
26.942,2651006562.799902
26.944,2649518625.453177
26.946,2651055845.8203845
26.948,2649521127.297383
26.95,2649123586.916323
26.952,2649095382.5393643
26.954,2649416502.4998584
26.956,2651042054.4767528
26.958000000000002,2650662342.337293
26.96,2651165807.4939504
26.962,2651204812.293204
26.964000000000002,2649202621.892335
26.966,2649099563.8383465
26.968,2649091552.0766506
26.97,2649413365.233832
26.972,2649435789.1626163
26.974,2649436068.123444
26.976,2651040721.797279
26.978,2651193995.4343243
26.98,2649199622.99588
26.982,2649095172.978716
26.984,2649089036.3925557
26.986,2649090000.883317
26.988,2650506689.5477743
26.990000000000002,2649176976.5303197
26.992,2651012768.922339
26.994,2649515998.2542396
26.996000000000002,2650546824.239763
26.998,2651153723.0747113
27.0,2651201786.777022
27.002,2650665078.9975057
27.004,2649499505.7722893
27.006,2650545421.306325
27.008,2651152254.336511
27.01,2651198891.8363757
27.012,2649516514.70241
27.014,2649436851.142735
27.016000000000002,2651039053.9202986
27.018,2651190214.4370794
27.02,2651199816.130288
27.022000000000002,2649513932.2444043
27.024,2651042756.393001
27.026,2651185684.3936353
27.028000000000002,2649191789.1429844
27.03,2650507764.188094
27.032,2650617723.9660726
27.034,2649487212.852084
27.036,2650534406.4749885
27.038,2650619357.1544294
27.04,2649169350.0347805
27.042,2649084700.8645945
27.044,2649081385.5293365
27.046,2650497678.8737183
27.048000000000002,2649486720.1626596
27.05,2651039985.192857
27.052,2649189147.162111
27.054000000000002,2651008314.9470396
27.056,2649189052.738963
27.058,2651009088.480082
27.060000000000002,2649507967.0378513
27.062,2649113206.0106964
27.064,2650997642.5981307
27.066,2650650577.6667366
27.068,2649174410.8713775
27.07,2649414128.8196526
27.072,2651036211.1867504
27.074,2651191403.854363
27.076,2649197177.117729
27.078,2649414603.3945284
27.080000000000002,2649427437.202729
27.082,2649105780.453343
27.084,2650500431.326734
27.086000000000002,2650618887.2886424
27.088,2649172740.897289
27.09,2651001642.288569
27.092000000000002,2649184329.015429
27.094,2651004434.0285606
27.096,2651183296.3673897
27.098,2650657208.668727
27.1,2650627362.303034
27.102,2651150120.822668
27.104,2650651211.8410664
27.106,2651150903.5252595
27.108,2649504881.0820336
27.11,2649104970.86657
27.112000000000002,2649401630.7125854
27.114,2649419733.1894255
27.116,2651026141.304838
27.118000000000002,2649499928.7314124
27.12,2649102734.62843
27.122,2649076271.433026
27.124000000000002,2650985436.3791776
27.126,2651175964.928138
27.128,2650651149.254219
27.13,2650622919.2734575
27.132,2649483095.575313
27.134,2649101120.323006
27.136,2650989467.958507
27.138,2650640161.938502
27.14,2650618338.0565805
27.142,2650615527.2439685
27.144000000000002,2649478096.2107816
27.146,2649096202.487148
27.148,2649070590.8990154
27.150000000000002,2650980226.878279
27.152,2649491355.192117
27.154,2651028890.7089305
27.156,2649175707.5716877
27.158,2649075777.690036
27.16,2649394184.630466
27.162,2650520769.935883
27.164,2650613946.095932
27.166,2649483882.2108555
27.168,2651032250.3434157
27.17,2649181101.8252163
27.172,2651000265.259552
27.174,2649182465.759942
27.176000000000002,2651000378.3109646
27.178,2650644687.4365587
27.18,2650624726.353578
27.182000000000002,2650624274.9530973
27.184,2649169434.6101165
27.186,2649084546.9673777
27.188,2649403221.380519
27.19,2649103533.3418636
27.192,2649407347.385722
27.194,2651029214.4305973
27.196,2649505368.0104227
27.198,2650537495.2043285
27.2,2649167719.137774
27.202,2650507354.093708
27.204,2649169564.0923996
27.206,2649089866.3262672
27.208000000000002,2649406081.899725
27.21,2649427887.9605155
27.212,2650534026.4690003
27.214000000000002,2649488343.6974106
27.216,2649110381.7394547
27.218,2649083482.11459
27.22,2650992925.6833014
27.222,2649185845.9614606
27.224,2651006484.8850594
27.226,2649505767.7433443
27.228,2650539030.85567
27.23,2649487944.7143764
27.232,2650538351.8350616
27.234,2649486653.1314707
27.236,2649110080.5077662
27.238,2650996115.5441008
27.240000000000002,2649185937.417171
27.242,2651004406.3998365
27.244,2650646558.1849246
27.246000000000002,2651153063.289637
27.248,2651193584.3379173
27.25,2651196227.3102307
27.252,2650656129.908358
27.254,2649489942.778515
27.256,2651037464.712181
27.258,2650648414.5885806
27.26,2651153244.993265
27.262,2651192410.6148615
27.264,2649507306.9337845
27.266000000000002,2651038214.668096
27.268,2650644331.193535
27.27,2649485556.4934087
27.272000000000002,2649423414.845556
27.274,2650521949.707876
27.276,2649158447.139758
27.278000000000002,2649400214.297937
27.28,2650517592.4399815
27.282,2649156743.558996
27.284,2649076204.101966
27.286,2649069960.1635237
27.288,2649070922.443402
27.29,2650487650.860487
27.292,2651133717.711846
27.294,2650648919.745247
27.296,2649485373.6095886
27.298000000000002,2649425469.5236864
27.3,2651028652.1475506
27.302,2649182583.0730886
27.304000000000002,2649084541.360111
27.306,2649080298.2781177
27.308,2649404706.3723917
27.310000000000002,2649425411.2214937
27.312,2649428286.657207
27.314,2649426631.4602103
27.316,2649425080.990693
27.318,2651032064.136308
27.32,2651182179.184239
27.322,2651193694.847973
27.324,2649187780.1912436
27.326,2649408348.892254
27.328,2650526919.3332305
27.330000000000002,2649484207.781146
27.332,2649106309.9022503
27.334,2649081108.057605
27.336000000000002,2650991215.834845
27.338,2651178550.333573
27.34,2651192849.2221694
27.342000000000002,2651193501.4241357
27.344,2649505297.5330863
27.346,2649103767.3848557
27.348,2649075408.8192215
27.35,2650982593.7151065
27.352,2651173131.5628977
27.354,2651186070.3151255
27.356,2650646889.255563
27.358,2650617949.9604993
27.36,2649479913.478214
27.362000000000002,2651030585.4434004
27.364,2649497533.688416
27.366,2649421386.741416
27.368000000000002,2651023922.1358814
27.37,2651175139.9273334
27.372,2650646931.588624
27.374000000000002,2649161806.451983
27.376,2650494372.215156
27.378,2649154731.773782
27.38,2650491704.0361824
27.382,2651127796.2655044
27.384,2650639632.858726
27.386,2650613455.6920834
27.388,2649156173.573659
27.39,2649072757.5610757
27.392,2650484996.808953
27.394000000000002,2649474118.6978536
27.396,2651029998.2973757
27.398,2649178232.6346483
27.400000000000002,2649403109.8977156
27.402,2650519375.2180004
27.404,2649156896.082256
27.406,2649077709.614086
27.408,2649393869.14321
27.41,2651021219.5447464
27.412,2650641509.1910205
27.414,2650621223.1995254
27.416,2649164927.661547
27.418,2650501007.8994246
27.42,2649161626.7572145
27.422,2649404831.600341
27.424,2649421765.908455
27.426000000000002,2649424041.9673
27.428,2651028500.359813
27.43,2649184378.2558374
27.432000000000002,2651001622.996351
27.434,2650643882.615649
27.436,2649168675.662453
27.438,2649408383.3612103
27.44,2649102902.5934286
27.442,2649403068.7811985
27.444,2649103487.06895
27.446,2649083481.684052
27.448,2650993082.3197546
27.45,2651183661.6071725
27.452,2649512252.6631594
27.454,2649109934.4344425
27.456,2649081598.584116
27.458000000000002,2649080723.2709174
27.46,2650994185.727443
27.462,2649187332.8604445
27.464000000000002,2651007776.2858095
27.466,2651185284.537801
27.468,2651198829.7524676
27.47,2649193100.4988794
27.472,2649088472.268183
27.474,2650494952.066861
27.476,2649483413.270236
27.478,2650537102.011263
27.48,2651144152.4044
27.482,2651192416.7251325
27.484,2650653694.916498
27.486,2649487492.6116314
27.488,2649427481.310937
27.490000000000002,2649101118.986371
27.492,2650992781.2948246
27.494,2651180766.0180163
27.496000000000002,2651194861.9684396
27.498,2649508183.7864385
27.5,2651038581.1289177
27.502,2649503426.37086
27.504,2651039270.8429174
27.506,2649504378.105043
27.508,2650536384.926608
27.51,2651141479.0631685
27.512,2649505688.9887195
27.514,2651038202.5350747
27.516000000000002,2649502740.3850145
27.518,2651038150.884909
27.52,2649185257.9220734
27.522000000000002,2651004351.996048
27.524,2649505240.979836
27.526,2651037912.0743656
27.528000000000002,2649501428.288485
27.53,2649103917.630973
